entity_label,entity_name,document_path,chunk_index
Technology,Extraction,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,16
Technology,POLE+O five,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,19
Resource,add_entity,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,19
Technology,Graph,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,20
Concept,Provenance,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,20
Process,Provenance Tracking,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,20
Technology,Knowledge Graph Extraction Tool,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,21
Concept,Entity Extraction,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,21
Technology,Extractor,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,22
Technology,LinkedIn,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,24
Concept,Networking,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,24
Technology,registered extractor,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,25
Technology,Facts and Preferences,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_5-facts-and-preferences.pdf,0
Technology,Facts are declarative claims,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_5-facts-and-preferences.pdf,0
Process,"A subject, a predicate, and an object",/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_5-facts-and-preferences.pdf,0
Technology,GraphRAG,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_5-facts-and-preferences.pdf,3
Resource,SYSTEM_PROMPT,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_5-facts-and-preferences.pdf,4
Technology,docstring,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_5-facts-and-preferences.pdf,4
Process,add_fact,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_5-facts-and-preferences.pdf,4
Concept,The docstring,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_5-facts-and-preferences.pdf,4
Resource,the long-term layer,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_5-facts-and-preferences.pdf,4
Resource,deps,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_5-facts-and-preferences.pdf,4
Technology,Extraction,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_5-facts-and-preferences.pdf,6
Concept,Knowledge Graph,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_5-facts-and-preferences.pdf,6
Example,Format for JSON output,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_5-facts-and-preferences.pdf,6
Process,Information extraction,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_5-facts-and-preferences.pdf,6
Resource,Guidelines for response,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_5-facts-and-preferences.pdf,6
Resource,save_fact,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_5-facts-and-preferences.pdf,7
Technology,schema,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_5-facts-and-preferences.pdf,7
Resource,get_schema,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_5-facts-and-preferences.pdf,7
Resource,search_lesson_content,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_5-facts-and-preferences.pdf,7
Resource,query_database,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_5-facts-and-preferences.pdf,7
Process,Run,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_5-facts-and-preferences.pdf,7
Technology,GraphRAG,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_5-facts-and-preferences.pdf,8
Technology,Knowledge extraction in structured formats to build a knowledge graph,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_5-facts-and-preferences.pdf,11
Technology,Text Retrieval,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_5-facts-and-preferences.pdf,12
Concept,Vector Space Model,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_5-facts-and-preferences.pdf,12
Example,BM25 vs. neural retrievers,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_5-facts-and-preferences.pdf,12
Process,Indexing,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_5-facts-and-preferences.pdf,12
Resource,Introduction to Information Retrieval,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_5-facts-and-preferences.pdf,12
Process,add_fact,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_6-facts-and-preferences-api.pdf,0
Technology,The Facts and Preferences API,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_6-facts-and-preferences-api.pdf,0
Resource,API call,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_6-facts-and-preferences-api.pdf,0
Process,save_fact,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_6-facts-and-preferences-api.pdf,0
Technology,graph database,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_6-facts-and-preferences-api.pdf,1
Resource,Neo4j Documentation,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_6-facts-and-preferences-api.pdf,1
Concept,graph,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_6-facts-and-preferences-api.pdf,1
Technology,GraphRAG,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_6-facts-and-preferences-api.pdf,2
Process,learn er,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_6-facts-and-preferences-api.pdf,2
Concept,facts cell,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_6-facts-and-preferences-api.pdf,2
Resource,Neo4j Documentation,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_6-facts-and-preferences-api.pdf,3
Concept,Knowledge Graph,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_6-facts-and-preferences-api.pdf,3
Technology,Text-based Q&A,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_6-facts-and-preferences-api.pdf,3
Technology,Knowledge Extraction,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_6-facts-and-preferences-api.pdf,4
Technology,query,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_6-facts-and-preferences-api.pdf,5
Resource,"What to search for, matched against the fact embedding",/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_6-facts-and-preferences-api.pdf,5
Technology,Tour,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_6-facts-and-preferences-api.pdf,6
Resource,add_preference,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_6-facts-and-preferences-api.pdf,6
Resource,HAS_PREFERENCE,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_6-facts-and-preferences-api.pdf,6
Technology,User,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_6-facts-and-preferences-api.pdf,8
Technology,,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_6-facts-and-preferences-api.pdf,9
Technology,search_preferences,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_6-facts-and-preferences-api.pdf,10
Resource,metadata,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_6-facts-and-preferences-api.pdf,10
Technology,superseded?,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_6-facts-and-preferences-api.pdf,12
Technology,memory,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_6-facts-and-preferences-api.pdf,13
Resource,Supersede the old preference,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_6-facts-and-preferences-api.pdf,13
Technology,Reasoning Memory System,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,0
Technology,graph,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,1
Concept,audit trail,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,1
Resource,ReasoningTrace,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,1
Technology,Graph database,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,2
Concept,Knowledge graph,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,2
Resource,documentation,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,2
Process,extract entities,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,2
Technology,Memory,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,3
Resource,Trace,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,3
Technology,agent,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,4
Resource,tool,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,5
Resource,agent.py,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,5
Process,Run,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,5
Resource,"memory.reasoning.complete_trace(trace.id , outcome=str(error), success=False)",/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,5
Resource,Python script from Run it,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,5
Resource,agent,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,5
Resource,lesson,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,5
Technology,Neo4j,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,6
Resource,Neo4j Documentation,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,6
Technology,Tools,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,7
Technology,graph database,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,8
Concept,knowledge graph,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,8
Technology,Neo4j,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,9
Technology,Graph database,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,10
Concept,Knowledge graph,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,10
Technology,graph databases,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,12
Resource,Neo4j,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,12
Technology,Graph database,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,13
Technology,Knowledge Graph Extraction Tool,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,14
Technology,Neo4j,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,15
Concept,graph database,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,15
Technology,Knowledge Graph Extraction Tool,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,16
Technology,,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,17
Concept,,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,17
Example,,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,17
Process,,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_4-reasoning-memory_1-record-the-reasoning.pdf,17
